price,rooms,bathrooms,squarefootage,province,amountamenities
77349.99999999999,3.0,2.5,148.0,1,8.0
71825.0,3.0,2.5,179.0,1,17.0
71825.0,3.0,3.5,175.0,1,5.0
63537.5,3.0,2.5,172.0,1,6.0
143650.0,4.0,3.5,500.0,1,5.0
58012.5,1.0,1.5,89.0,1,8.0
77349.99999999999,2.0,2.5,125.0,1,9.0
88400.0,3.0,2.5,165.0,1,10.0
55249.99999999999,2.0,2.5,148.0,1,9.0
41437.49999999999,1.0,1.5,90.0,1,9.0
51106.25,1.0,1.5,75.0,1,10.0
58012.5,1.0,2.0,60.0,1,7.0
99450.0,3.0,2.5,185.0,1,9.0
67681.25,1.0,1.5,65.0,1,12.0
66300.0,2.0,2.5,150.0,1,11.0
27624.999999999996,2.0,2.0,80.0,2,9.0
138125.0,2.0,2.0,98.0,1,11.0
80112.49999999999,5.0,1.0,73.0,1,5.0
60775.0,2.0,2.0,137.0,1,8.0
110499.99999999999,3.0,2.5,140.0,1,13.0
41437.49999999999,2.0,2.5,117.0,1,6.0
52487.49999999999,2.0,2.5,70.0,1,9.0
60775.0,3.0,2.0,145.0,1,10.0
52487.49999999999,2.0,2.5,128.0,1,7.0
60775.0,3.0,3.5,200.0,1,7.0
75968.74999999999,2.0,2.5,134.0,1,10.0
66300.0,1.0,1.5,75.0,1,12.0
82874.99999999999,3.0,2.5,190.0,1,12.0
63537.5,1.0,1.5,72.0,1,9.0
71825.0,1.0,1.5,66.0,1,11.0
71825.0,3.0,2.5,144.0,1,9.0
121550.0,2.0,2.5,200.0,1,13.0
66300.0,1.0,1.5,72.0,1,13.0
121550.0,3.0,2.5,200.0,1,16.0
77349.99999999999,2.0,2.5,135.0,1,14.0
49725.0,1.0,1.5,60.0,1,11.0
46962.5,2.0,2.5,85.0,1,11.0
110499.99999999999,3.0,3.5,200.0,1,14.0
55249.99999999999,3.0,2.5,180.0,1,9.0
77349.99999999999,2.0,2.5,185.0,1,21.0
46962.5,1.0,1.0,75.0,1,13.0
138125.0,3.0,3.5,188.0,1,19.0
41437.49999999999,1.0,1.0,70.0,1,3.0
71825.0,5.0,1.0,73.0,1,5.0
143650.0,3.0,3.5,155.0,1,22.0
82874.99999999999,1.0,1.5,88.0,1,18.0
82874.99999999999,3.0,3.5,210.0,1,17.0
46962.5,2.0,2.0,105.0,1,10.0
193375.0,4.0,4.5,334.0,1,20.0
138125.0,2.0,2.5,111.0,1,8.0
66300.0,3.0,2.5,170.0,1,5.0
80112.49999999999,2.0,2.5,160.0,1,10.0
138125.0,2.0,2.5,145.0,1,15.0
143650.0,3.0,3.5,262.0,1,10.0
66300.0,3.0,2.5,148.0,1,15.0
63537.5,3.0,2.5,165.0,1,6.0
157462.49999999997,3.0,3.5,262.0,1,8.0
102212.5,3.0,3.5,201.0,1,9.0
99450.0,2.0,2.5,130.0,1,9.0
77349.99999999999,2.0,2.0,147.0,1,4.0
66300.0,3.0,2.0,147.0,1,3.0
46962.5,1.0,1.5,72.0,1,12.0
149174.99999999997,4.0,3.0,450.0,1,14.0
82874.99999999999,3.0,2.5,300.0,1,4.0
127075.0,3.0,2.5,195.0,1,8.0
71825.0,3.0,2.5,332.0,1,11.0
55249.99999999999,1.0,1.0,45.0,1,4.0
127075.0,3.0,2.5,195.0,1,7.0
60775.0,1.0,1.5,75.0,1,5.0
71825.0,2.0,2.5,160.0,1,16.0
44200.0,1.0,2.5,92.0,1,2.0
82874.99999999999,2.0,2.5,155.0,1,5.0
71825.0,1.0,2.0,70.0,1,7.0
165749.99999999997,3.0,3.5,410.0,1,4.0
99450.0,3.0,3.5,450.0,1,3.0
48675.75515698701,3.0,2.5,148.0,1,6.0
66300.0,1.0,2.0,50.0,1,7.0
80112.49999999999,1.0,1.5,64.0,1,5.0
193375.0,3.0,3.5,310.0,1,16.0
43808.17964128832,3.0,2.5,143.0,1,3.0
69062.5,2.0,2.5,113.0,1,11.0
66300.0,3.0,2.5,160.0,1,1.0
138125.0,3.0,3.5,250.0,1,11.0
74587.49999999999,2.0,2.5,150.0,1,13.0
44200.0,2.0,2.5,107.0,1,8.0
102212.5,3.0,3.5,175.0,1,14.0
88400.0,3.0,3.5,230.0,1,16.0
118787.49999999997,3.0,3.5,166.0,1,5.0
165749.99999999997,3.0,3.5,210.0,1,18.0
102212.5,3.0,3.5,236.0,1,10.0
82874.99999999999,1.0,1.5,90.0,1,11.0
119340.0,1.0,2.0,288.0,1,2.0
63278.48170408312,3.0,2.5,171.0,1,14.0
65225.511910362606,3.0,2.0,232.0,1,28.0
138125.0,2.0,2.5,145.0,1,9.0
193375.0,3.0,3.5,360.0,4,11.0
48343.75,2.0,2.5,86.0,1,8.0
93925.0,3.0,3.5,155.0,1,14.0
187850.0,3.0,3.5,260.0,1,10.0
46962.5,1.0,1.5,95.0,1,12.0
55249.99999999999,1.0,1.0,60.0,1,11.0
71825.0,2.0,2.5,160.0,1,16.0
71825.0,3.0,2.5,332.0,1,11.0
66300.0,3.0,2.5,148.0,1,15.0
31639.24085204156,3.0,2.0,113.0,1,5.0
93925.0,2.0,2.5,92.0,1,15.0
127075.0,3.0,2.5,195.0,1,8.0
82874.99999999999,2.0,2.0,134.0,1,14.0
60775.0,2.0,1.0,91.0,1,8.0
99450.0,3.0,2.5,137.0,1,16.0
60775.0,3.0,2.0,250.0,1,8.0
55249.99999999999,1.0,1.0,45.0,1,4.0
46962.5,1.0,1.5,72.0,1,12.0
88400.0,3.0,3.5,295.0,1,6.0
60775.0,1.0,1.5,75.0,1,8.0
60775.0,1.0,1.0,50.0,1,5.0
66300.0,3.0,2.0,147.0,1,3.0
38940.60412558961,3.0,3.0,260.0,1,4.0
82874.99999999999,3.0,3.0,250.0,1,3.0
66300.0,1.0,1.0,80.0,1,5.0
82874.99999999999,3.0,2.5,300.0,1,4.0
66300.0,2.0,2.0,127.0,1,5.0
60775.0,1.0,1.5,75.0,1,5.0
138125.0,2.0,2.5,110.0,1,9.0
52487.49999999999,1.0,1.5,80.0,1,6.0
34073.02860989091,3.0,2.0,142.0,1,3.0
77349.99999999999,1.0,1.5,86.0,1,16.0
135362.5,1.0,1.5,90.0,1,11.0
91162.5,1.0,1.5,78.0,1,12.0
82874.99999999999,2.0,2.0,90.0,2,12.0
160224.99999999997,3.0,3.0,220.0,1,6.0
99450.0,1.0,1.5,85.0,1,4.0
58012.5,2.0,2.5,115.0,1,9.0
91162.5,1.0,1.5,78.0,1,12.0
